GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Bonuses (1415E2),Oil & Gas,Bonuses,National Agency of Natural Resouces (AKBN),"162,015,000.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Share of Oil,Albpetrol,"2,020,060,900",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,General Directorate of Taxes,"5,049,428,269",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,General Directorate of Taxes,"6,164,853,859",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,Payments for social and health insurance,General Directorate of Taxes,"2,114,387,469",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,Personal income tax,General Directorate of Taxes,"848,313,990",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,General Directorate of Taxes,"36,177,940",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,Municipality of Krujë,"94,160,577",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,Municipality of Bulqizë,"8,540,000",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Local Taxes,Municipality of Patos,"236,844",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,Municipality of Rroskovec,"86,868,292",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,Municipality of Lushnjë,"3,579,840",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,Municipality of Patos,"38,728,286",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,Municipality of Bulqizë,"820,000",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Local Taxes,Municipality of Patos,"174,650",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Other,Tax penalties,General Directorate of Taxes,"946,727",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,National tariff,General Directorate of Taxes,"1,203,623,602",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Regulatory tariff,Energy Regulatory Authority (ERE),"32,300,000",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Excise,Albanian Customs Administrate,"57,835,545.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Other payments to the State and local government units,Albanian Customs Administrate,"33,669,036.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Add new rows as necessary, right click the row number to the left and select ""Insert""",,,,,,Albania,ALB,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Impuesto al Valor Agregado (IVA),Administración Federal de Ingresos Públicos (AFIP),"35,706,550,769",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Impuesto a los Créditos y Débitos Bancarios,Administración Federal de Ingresos Públicos (AFIP),"13,013,127,440",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias Sociedades,Administración Federal de Ingresos Públicos (AFIP),"12,018,783,945.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Oil & Gas,Contribuciones a la Seguridad Social,Administración Federal de Ingresos Públicos (AFIP),"6,243,392,420",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias Sociedades,Administración Federal de Ingresos Públicos (AFIP),"5,234,633,936",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Oil & Gas,Derechos de Exportación,Administración Federal de Ingresos Públicos (AFIP),"4,178,948,776.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Mining,Derechos de Exportación,Administración Federal de Ingresos Públicos (AFIP),"2,966,637,864.17",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Oil & Gas,Aportes a la Seguridad Social,Administración Federal de Ingresos Públicos (AFIP),"2,867,560,727",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Regalias,"Secretaría de Energía (SEN), Ministerio de Economía","2,754,772,442.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Mining,Contribuciones a la Seguridad Social,Administración Federal de Ingresos Públicos (AFIP),"2,113,830,470.37",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Mining,Aportes a la Seguridad Social,Administración Federal de Ingresos Públicos (AFIP),"1,325,698,441.97",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Oil & Gas,Derechos de Importacion,Administración Federal de Ingresos Públicos (AFIP),"1,118,599,109.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Oil & Gas,Impuesto a los Combutible Liquidos y GNC,Administración Federal de Ingresos Públicos (AFIP),"226,697,787.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Oil & Gas,Impuesto al Dioxido de Carbono,Administración Federal de Ingresos Públicos (AFIP),"25,471,093.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Oil & Gas,Fondo Fiduciario para el subsidio a los consumos residenciales de Gas natural y GLP,Administración Federal de Ingresos Públicos (AFIP),"9,297,122.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Oil & Gas,Dividendos YPF,"Secretaría de Energía (SEN), Ministerio de Economía","612,003,052.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Impuesto a los Créditos y Débitos Bancarios,Administración Federal de Ingresos Públicos (AFIP),"494,458,428.97",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,Administración Federal de Ingresos Públicos (AFIP),"133,303,648.00",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impuesto al Valor Agregado (IVA),Administración Federal de Ingresos Públicos (AFIP),"48,998,100",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Derechos de Importacion,Administración Federal de Ingresos Públicos (AFIP),"32,452,633",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Concesiones de explotación offshore,"Secretaría de Energía (SEN), Ministerio de Economía","24,300,000",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Venta de Pliegos,"Secretaría de Energía (SEN), Ministerio de Economía","20,560,000",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Canon de Permisos de Explotacion offshore,"Secretaría de Energía (SEN), Ministerio de Economía","13,700,000",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Tasa Estadistica,Administración Federal de Ingresos Públicos (AFIP),"9,013,070",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto a las Ganancias de las Personas Fisicas y Sucesiones Indivisas,Administración Federal de Ingresos Públicos (AFIP),"7,021,701",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Oil & Gas,Tasa Ambiental Anual,"Secretaría de Control y Monitoreo Ambiental, Ministerio de Ambiente y Desarrollo Sustentable","637,846",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Tasa Estadistica,Administración Federal de Ingresos Públicos (AFIP),"506,255",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Tasa Ambiental Anual,"Secretaría de Control y Monitoreo Ambiental, Ministerio de Ambiente y Desarrollo Sustentable","466,111",ARS,Argentina,ARG,2018,1/1/2018,12/31/2018
"Add new rows as necessary, right click the row number to the left and select ""Insert""",,,,,,Argentina,ARG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Custom duties,Tax Revenue Authority,"1,225,599,600",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Contribution payment to the Environmental protection fund,Ministry of Environment,"286,453,089",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),Tax Revenue Authority,"50,486,325.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,Tax Revenue Authority,"7,473,744",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,Tax Revenue Authority,"24,721,328",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Monitoring payment,Ministry of Environment,"22,576,865.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Emission and pollution taxes (114522E),Mining,Nature utilisation fee,Tax Revenue Authority,"65,722,685.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Mining,Excise taxes,Tax Revenue Authority,"186,941,022",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Mining,Import Excise taxes,Tax Revenue Authority,,AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Mining,Penalties,Tax Revenue Authority,"700,000.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,Tax Revenue Authority,,AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,Tax Revenue Authority,"6,113,920,576.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,Tax Revenue Authority,"17,847,545,387.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,Tax Revenue Authority,"15,880,462,396.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,Tax Revenue Authority,"2,054,460,899.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Other rent payments (1415E5),Mining,Rent fee,Ministry of Territorial Administration and Development,"939,394,521.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,State duty for mining permit,Tax Revenue Authority,"260,050,000.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Social obligations envisaged by the Contract,Ministry of Territorial Administration and Development,"132,952,400.00",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Mining,Land disposal,Ministry of Territorial Administration and Development,"16,240,000",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Mining Royalties,Tax Revenue Authority,"34,545,800,265",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Land tax,Ministry of Territorial Administration and Development,"23,157,244",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Property tax,Ministry of Territorial Administration and Development,"60,122,774",AMD,Armenia,ARM,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution payment to the Environmental protection fund,Ministry of Environment,"307,671,700.60",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Customs and other import duties (1151E),Mining,Custom duties,Tax Revenue Authority,"1,471,747,490",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Environmental assessment fee,Ministry of Environment,"500,000",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from EEU member states,Tax Revenue Authority,"7,107,411.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Environmental fees for goods imported from non EEU member states,Tax Revenue Authority,"23,580,953.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Environmental payments (taxes),Tax Revenue Authority,"54,258,439",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Excise taxes (1142E),Mining,Excise taxes,Tax Revenue Authority,,AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Excise taxes (1142E),Mining,Import Excise taxes,Tax Revenue Authority,"285,546,864.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,Tax Revenue Authority,"5,626,338,328.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Income tax,Tax Revenue Authority,"19,059,199,838.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Other taxes payable by natural resource companies (116E),Mining,Land disposal,Ministry of Territorial Administration and Development,,AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Taxes on property (113E),Mining,Land tax,Ministry of Territorial Administration and Development,"21,638,707.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Royalties (1415E1),Mining,Mining Royalties,Tax Revenue Authority,"37,426,583,083.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Monitoring payment,Ministry of Environment,"32,610,785.50",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Emission and pollution taxes (114522E),Mining,Nature utilisation fee,Tax Revenue Authority,"60,064,386.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"Fines, penalties, and forfeits (143E)",Mining,Penalties,Ministry of Environment,"1,250,000.00",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax,Tax Revenue Authority,"17,975,927,113",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Profit tax for non-residents,Tax Revenue Authority,"2,348,971,301",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Taxes on property (113E),Mining,Property tax,Ministry of Territorial Administration and Development,"68,204,327",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Other rent payments (1415E5),Mining,Rent fee,Ministry of Territorial Administration and Development,"910,227,845",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Social obligations envisaged by the Contract,Ministry of Territorial Administration and Development,"19,330,000",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Licence fees (114521E),Mining,State duty for mining permit,Tax Revenue Authority,"314,892,323",AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,Tax Revenue Authority,,AMD,Armenia,ARM,2019,1/1/2019,12/31/2019
Customs and other import duties (1151E),Mining,Droits de Douane et taxes assimilées,Direction Générale de la Douane (DGD),"50,630,601,044",XOF,Burkina Faso,BFA,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Redevances proportionnelles (Royalties),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"42,501,134,448",XOF,Burkina Faso,BFA,2017,1/1/2017,12/31/2017
