GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Other taxes payable by natural resource companies (116E),Mining,Forfait de contrôle,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),178547500.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Pénalités DGD,DIRECTION GÉNÉRALE DES DOUANES (DGD),156363767.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Versements au fonds de financement des actions de développement socio-économique local,LOCALITÉ DE LAUZOUA DIVO,70479706.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Oil & Gas,Fonds de développement de la formation Professionnelle (FDFP),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),67852829.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres recettes,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),66356529.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur les bénéfices Industriels et commerciaux (BIC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),35000000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Contribution des patentes,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),30478299.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Versements au fonds de financement des actions de développement socio-économique local,LOCALITÉ DE BONDOUKOU,19449399.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres impôts,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),5575939.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres recettes,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),2975605.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxes forfaitaires,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),2480000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Frais delivrances carte,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),2410000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Acomptes Provisionnels sur BIC (AP - BIC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),2233798.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe d'inspection et de contrôle,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),1200000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le revenu du secteur informel - AIRSI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),609596.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Pénalités DGMG,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),300000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Autorisation de transport de minerais,DIRECTION DES RECETTES PROVINCIALES,171126.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Mining,Autorisation d'exportation des matières minérales à l'état brut,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",3810.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Autres Recettes (Uniquement pour les AFE),DIRECTION DES RECETTES PROVINCIALES,929451.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Avance Contractuel,ENTREPRISE D’ÉTAT,586177.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Avis de Mise en Recouvrement A,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),14629094.66,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil,Avis de Mise en Recouvrement A,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),52630.85,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Avis de Mise en Recouvrement B,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),5609266.06,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil,Avis de Mise en Recouvrement B,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),27272.54,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil,Banque de données,SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),50000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Oil,Bonus de Renouvellement de la Concession,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",7500000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Oil,Bonus de signature,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",12500000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Cession d'actifs,ENTREPRISE D’ÉTAT,53047424.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil,Contribution à l'effort pour l'exploration de la Cuvette Centrale,SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),500000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Oil,Dividendes des Entreprises publiques,ENTREPRISE D’ÉTAT,1614389.56,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Mining,Dividendes des Entreprises publiques,ENTREPRISE D’ÉTAT,450000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
From government participation (equity) (1412E2),Oil,Dividendes Pétrolier,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",1861693.44,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Mining,Droits et Taxes A L'Exportation (Totale Quittance),DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),123375368.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Mining,Droits et taxes à l'importation (Totale Quittance),DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),140612076.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Mining,Droits proportionnels sur la cession des parts ou actions des personnes morales,DIRECTION DES RECETTES PROVINCIALES,27674571.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Licence fees (114521E),Mining,Droits superficiaire annuels par carré,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",11581111.86,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil,Effort de contribution au budget de l'Etat,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",2232017.02,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Effort de contribution au budget de l'Etat,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",787328.54,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Frais administratif de confidentialité,ENTREPRISE D’ÉTAT,674875.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Frais de Consultance,ENTREPRISE D’ÉTAT,37223486.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Oil,Frais de formation des cadres congolais,SECRÉTARIAT GÉNÉRAL DU MINISTÈRE DES HYDROCARBURES (SGH),549860.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Frais d'option/ Frais de renonciation au droit de préemption,ENTREPRISE D’ÉTAT,100200000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IBP sur Prestations des personnes non résidentes en RDC,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),10865845.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Taxes on property (113E),Mining,Impôt mobilier,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),11038370.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Impôt sur la superficie des concessions Minières,DIRECTION DES RECETTES PROVINCIALES,385548.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Motor vehicle taxes (11451E),Mining,Impôt sur le Véhicule (Vignette & TCSR),DIRECTION DES RECETTES PROVINCIALES,375148.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les bénéfices et Profits(ou Impôt Spécial Forfetaire),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),270394286.57,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Impôt sur les bénéfices et Profits(ou Impôt Spécial Forfetaire),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),51519775.19,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôts Professionnel sur les Rémunérations et Exceptionnel sur la Rémunération des Expatriés,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),151142851.46,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Impôts Professionnel sur les Rémunérations et Exceptionnel sur la Rémunération des Expatriés,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),2991380.59,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Loyers d'Amodiation et/ou rente mensuelle et Indemnisation pour perte des revenus escomptés à titre de contrat d?amodiation,ENTREPRISE D’ÉTAT,4673085.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil,Marge distribuable(Profit-Oil Etat Puissance Publique),"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",68219760.81,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Paiement Contractuel sur seuil de Prod. atteint(500000 TCU),ENTREPRISE D’ÉTAT,15624947.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil,Participation (Profit-Oil Etat associé),"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",20410222.55,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Mining,Pas-de-Porte versés aux Entreprises Publiques/Bonus de signature ou Transfert,ENTREPRISE D’ÉTAT,76434755.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Bonuses (1415E2),Mining,Pas-de-Porte/Bonus de transfert,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",538801.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Pénalité SOKIMO,ENTREPRISE D’ÉTAT,750000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Pénalités et Amendes Transactionnelles pour la DGDA,DIRECTION GÉNÉRALE DES DOUANES ET ACCISES (DGDA),625187.5,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Pénalités versées à la DGRAD,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",5966106.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Mining,Pénalités versées Trésor,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",5559810.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Police des Mines et Hydrocarbures,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",1936866.94,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Prestation des services,ENTREPRISE D’ÉTAT,1658825.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Administrative fees for government services (1422E),Mining,Quote-part sur les frais de contrôle de radioactivité,DIRECTION DES RECETTES PROVINCIALES,597340.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Redevance annuelle pour entités de traitement et de transformation de toutes catégories et tailleries,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",220336.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Redevance Minière,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",174078356.56,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Licence fees (114521E),Oil,Redevance Superficiaire/Frais de passage,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",4752512.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil,Redevance Superficiaire/Frais de passage,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",19343.86,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Remboursement de Prestation,ENTREPRISE D’ÉTAT,312000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil,Royalties,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",19458480.26,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalties,"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",8888517.63,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalties versées aux Entreprises Publiques,ENTREPRISE D’ÉTAT,74522377.98,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Royalties versés aux DRP,DIRECTION DES RECETTES PROVINCIALES,938.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Emission and pollution taxes (114522E),Oil,"Suivi de l'exécution du PAR,PGE et Audit Environnemental",AGENCE CONGOLAISE DE L’ENVIRONNEMENT (ACE),149978.58,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe Concentrés,DIRECTION DES RECETTES PROVINCIALES,69500337.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Oil,Taxe de statistiques (ST),"DIRECTION GÉNÉRALE DES RECETTES ADMINISTRATIVES, JUDICIAIRES, DOMANIALES ET DE PARTICIPATION (DGRAD)",2077800.75,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe sur la reconstruction,DIRECTION DES RECETTES PROVINCIALES,350000.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Mining,Taxe Voirie et Drainage,DIRECTION DES RECETTES PROVINCIALES,78334416.24,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Vente des scories,ENTREPRISE D’ÉTAT,3627739.0,USD,Democratic Republic of Congo,COD,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,ACT- IMPUESTO SOBRE LOS ACTIVOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),758121.24,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,IMPUESTO MÍNIMO ANUAL MINERO EN US$,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),264592939.17,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO POR INTERESES PAGADOS O ACREDITADOS EN EL EXTERIOR,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),158071877.88,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO POR OTRAS RETENCIONES,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),223087.15,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO POR PAGO AL EXTERIOR EN GENERAL,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),330335248.92,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,IMPUESTO REGALÍA NETAS DE FUNDICIÓN MINERA EN US$,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),2245151146.45,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO S/LA RENTA DE LAS EMPRESAS EN US$,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),3671563274.91,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO S/RENTA PROVENIENTE DE ALQUILERES Y ARRENDAMIENTOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),6000.0,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO SOBRE LA RENTA PROVENIENTE DE SALARIOS L11-92,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),942132712.58,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IMPUESTO SOBRE RETRIBUCIONES COMPLEMENTARIAS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),25177999.81,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,IMPUESTO SOBRE UTILIDADES NETA MINERA EN US$,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),2550523735.71,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,IR2-IMPUESTO A LA RENTA SOCIEDADES,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),2765617.61,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,JTE-IMPUESTO POR JUEGOS TELEFONICOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),2440.58,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,OTRAS RETENCIONES,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),94260059.73,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,OTROS IMPUESTOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),9369796.35,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,OTROS IMPUESTOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),220.0,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,OTR-OTROS IMPUESTOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),5447.43,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,PERMISOS PARA EXPLOTAR YACIMIENTOS MINEROS (LEYES 146-71 Y 173-71),DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),40578.91,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Mining,SER-COBROS POR SERVICIOS,DIRECCIÓN GENERAL DE IMPUESTOS INTERNOS (DGII),14568491.93,DOP,Dominican Republic,DOM,2018,2018-01-01,2018-12-31
