Government entity,eiti_id,Country,Year,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Social security employer contributions (1212E),Organisation sanitaire d'entreprise,4713027521,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Bonuses (1415E2),Primes de découverte payée à l'Etat (Tresor Public),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Bonuses (1415E2),Primes de production payée à l'Etat (Tresor Public),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Bonuses (1415E2),Primes de signature payée à l'Etat (Tresor Public),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Royalties (1415E1),Redevances de fréquence (ARTEC),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Royalties (1415E1),Redevances de pompage d’eau (ANDEA),4675735.67,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Royalties (1415E1),Redevances télécommunication (ARTEC),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Administrative fees for government services (1422E),Taxe de régulation (ARTEC),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Administrative fees for government services (1422E),Taxes administratives : Carte d’identité étrangère (Tresor Public),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Administrative fees for government services (1422E),Taxes administratives : Permis de conduire (Centre Immatriculation),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Administrative fees for government services (1422E),Taxes administratives : Permis de travail (Ministère de l'Intérieure),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,Madagascar,2018,Other,Other taxes payable by natural resource companies (116E),En nature (Evaluation expert ou sur justificatifs),,MGA,MDG,1/1/2018,"12/31/2018"
AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),041d57a4-1060-4a34-8c11-e863fde6136c,Senegal,2019,Gas,Other taxes payable by natural resource companies (116E),Autres dépenses environnementales,4400000,XOF,SEN,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),041d57a4-1060-4a34-8c11-e863fde6136c,Senegal,2019,Mining,Other taxes payable by natural resource companies (116E),Autres dépenses environnementales,17022418,XOF,SEN,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Senegal,2019,Gas,Social security employer contributions (1212E),Dépenses sociales,1163493892,XOF,SEN,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Senegal,2019,Mining,Social security employer contributions (1212E),Dépenses sociales,2348875004,XOF,SEN,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Burkina Faso,2018,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Paiements sociaux obligatoires,1616615353,XOF,BFA,2018-01-01,"2018-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Burkina Faso,2018,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Contribution au Fonds Minier de Développement Local (1%),450000000,XOF,BFA,2018-01-01,"2018-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Burkina Faso,2019,Mining,Compulsory transfers to government (infrastructure and other) (1415E4),Paiements sociaux obligatoires,1144562241,XOF,BFA,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,Burkina Faso,2020,Mining,Delivered/paid directly to government (1415E31),La contribution financière en matière d’eau (CFE).,2007363783,XOF,BFA,2020-12-01,"2020-12-31"
BASRA OIL COMPANY,c9596b89-3537-4460-a7f4-4823869992f8,Iraq,2018,Oil & Gas,Delivered/paid to state-owned enterprise(s) (1415E32),Internal Service Payments,378764805,USD,IRQ,1/1/2018,"12/31/2018"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,Ghana,2017,Mining,Taxes on property (113E),Property rate,,GHS,GHA,2017-01-01,"2017-12-31"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,Ghana,2018,Mining,Taxes on property (113E),Property rate,,GHS,GHA,2018-01-01,"2018-12-31"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,Ghana,2019,Mining,Taxes on property (113E),Property rate,42083,USD,GHA,2019-01-01,"2019-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,Ghana,2017,Mining,Taxes on property (113E),Property rate,434500,GHS,GHA,2017-01-01,"2017-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,Ghana,2018,Mining,Taxes on property (113E),Property rate,434500,GHS,GHA,2018-01-01,"2018-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,Ghana,2019,Mining,Taxes on property (113E),Property rate,288082,USD,GHA,2019-01-01,"2019-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,Burkina Faso,2017,Mining,Emission and pollution taxes (114522E),Frais de prestation BUMIGEB,26481384,XOF,BFA,2017-01-01,"2017-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,Burkina Faso,2018,Mining,Emission and pollution taxes (114522E),Frais de prestation BUMIGEB,9132004,XOF,BFA,2018-01-01,"2018-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,Burkina Faso,2019,Mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation BUMIGEB,12960835,XOF,BFA,2019-01-01,"2019-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,Burkina Faso,2020,Mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation BUMIGEB,38183378,XOF,BFA,2020-12-01,"2020-12-31"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,Madagascar,2017,Mining,Administrative fees for government services (1422E),Frais d’administration minière,13210950985,MGA,MDG,1/1/2017,"12/31/2017"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,Madagascar,2017,Other,Administrative fees for government services (1422E),Frais d'instruction (BCMM),48331620,MGA,MDG,1/1/2017,"12/31/2017"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,Madagascar,2018,Mining,Administrative fees for government services (1422E),Frais d’administration minière,10589401106,MGA,MDG,1/1/2018,"12/31/2018"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,Madagascar,2018,Other,Administrative fees for government services (1422E),Frais d'instruction (BCMM),413685440,MGA,MDG,1/1/2018,"12/31/2018"
BUREAU NATIONAL DES EVALUATIONS ENVIRONNEMENTALES (BUNEE),cfbc41b4-a3bd-4169-ae40-8fee37252e43,Burkina Faso,2017,Mining,Emission and pollution taxes (114522E),Frais de prestation BUNEE,31122488,XOF,BFA,2017-01-01,"2017-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Mining,Customs and other import duties (1151E),Customs duties,186593512,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Mining,Customs and other import duties (1151E),VAT on imported materials and equipment,2062570610,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Mining,Customs and other import duties (1151E),Excise tax on imported goods,57045282,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Oil & Gas,Customs and other import duties (1151E),Customs duties,4640306,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Oil & Gas,Customs and other import duties (1151E),VAT on imported materials and equipment,11817340,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Oil & Gas,Customs and other import duties (1151E),Excise tax on imported goods,2647,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Coal,Customs and other import duties (1151E),Customs duties,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Coal,Customs and other import duties (1151E),VAT on imported materials and equipment,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,Philippines,2018,Coal,Customs and other import duties (1151E),Excise tax on imported goods,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,Excise taxes (1142E),Excise tax on minerals,3943143291,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate income tax,5937202070,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Foreign shareholder dividends,168968104.5,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Profit remittance to principal,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,Royalties (1415E1),Final Withholding tax - Royalties to claim owners,262590848.7,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Others,288977673.8,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Final Withholding tax - Improperly accumulated retained earnings tax (IAET),,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Output VAT,6187525637,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,Excise taxes (1142E),Excise tax on minerals,305765.5,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate income tax,5266864759,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Foreign shareholder dividends,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Profit remittance to principal,3433279746,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,Royalties (1415E1),Final Withholding tax - Royalties to claim owners,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Others,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,Philippines,2018,Oil & Gas,"Extraordinary taxes on income, profits and capital gains (1112E2)",Final Withholding tax - Improperly accumulated retained earnings tax (IAET),854743894.4,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Licence fees (114521E),Local business tax,513790863.6,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Taxes on property (113E),Real property tax - Basic,192860212.7,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Taxes on property (113E),Real property tax - Special Education Fund (SEF),226272922.9,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Licence fees (114521E),Occupation fees,10368623.7,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Licence fees (114521E),Mayor's permit,19800703.93,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Mining,Other taxes payable by natural resource companies (116E),Community tax,213286.28,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Licence fees (114521E),Local business tax,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Taxes on property (113E),Real property tax - Basic,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Taxes on property (113E),Real property tax - Special Education Fund (SEF),,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Licence fees (114521E),Occupation fees,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Licence fees (114521E),Mayor's permit,4600,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Oil & Gas,Other taxes payable by natural resource companies (116E),Community tax,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Licence fees (114521E),Local business tax,80672838.62,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Taxes on property (113E),Real property tax - Basic,1072562.28,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Taxes on property (113E),Real property tax - Special Education Fund (SEF),1072562.15,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Licence fees (114521E),Occupation fees,,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Licence fees (114521E),Mayor's permit,250000,PHP,PHL,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,Philippines,2018,Coal,Other taxes payable by natural resource companies (116E),Community tax,,PHP,PHL,2018-01-01,"2018-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE,2f0b7b70-cfa6-46e1-adb0-e35a432ff5e8,Madagascar,2017,Other,Social security employer contributions (1212E),CNAPS,8770350420,MGA,MDG,1/1/2017,"12/31/2017"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE,2f0b7b70-cfa6-46e1-adb0-e35a432ff5e8,Madagascar,2018,Other,Social security employer contributions (1212E),CNAPS,8972278661,MGA,MDG,1/1/2018,"12/31/2018"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Cameroon,2017,Mining,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,1003931632,XAF,CMR,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Cameroon,2017,Oil & Gas,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,3006659003,XAF,CMR,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Cameroon,2017,Other,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,542213741,XAF,CMR,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Cameroon,2017,Oil & Gas,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,10301423.51,XAF,CMR,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Chad,2017,Not applicable,Social security employer contributions (1212E),Cotisation patronale CNPS,,USD,TCD,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,Chad,2018,Not applicable,Social security employer contributions (1212E),Cotisation patronale CNPS,,USD,TCD,2018-01-01,"2018-12-31"
CAISSE NATIONALE DE SÉCURITÉ SOCIALE (CNSS),57bb5fb4-7acf-4c5f-80f8-4236a705642f,Togo,2017,Other,Social security employer contributions (1212E),Cotisations sociales,1561220340,XOF,TGO,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE SÉCURITÉ SOCIALE (CNSS),57bb5fb4-7acf-4c5f-80f8-4236a705642f,Togo,2018,Mining,Social security employer contributions (1212E),Cotisations sociales,1604662476,XOF,TGO,2018-01-01,"2018-12-31"
CAPAM,e5b11b3a-4644-46a2-baab-904c74732f52,Cameroon,2017,Mining,Royalties (1415E1),Prélèvement d'Or,-,XAF,CMR,2017-01-01,"2017-12-31"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),DPR lifting,553574292,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),Federation Domestic,5756436924,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),Federation Exports,2721004746,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),Federation Gas,1323517241,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),FIRS liftings,3143564119,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,Taxes on exports (1152E),Nigeria Export Supervision Fee,24111597,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),PSC in-kind Deductions,-4311349296,USD,NGA,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,Nigeria,2017,Oil & Gas,From state-owned enterprises (1412E1),Third party financing,1002233432,USD,NGA,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,Madagascar,2017,Other,Other taxes payable by natural resource companies (116E),Autres impôts sectoriels (nature et montant indiqués en annexe),482899500,MGA,MDG,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,Madagascar,2017,Other,Taxes on property (113E),Centime additionnelle à l’IFPB,,MGA,MDG,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,Madagascar,2017,Other,Licence fees (114521E),Droits d’entrée et redevances pour usage infrastructures : Autres droits d'entrée et redevances pour usage infrastructures,,MGA,MDG,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,Madagascar,2017,Other,Licence fees (114521E),Droits d’entrée et redevances pour usage infrastructures : Chemin de fer,,MGA,MDG,1/1/2017,"12/31/2017"
