government_entity,eiti_id_government,sector,gfs_classification,revenue_stream_name,revenue_value,currency,country,iso_code3,year,start_date,end_date
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Bonuses (1415E2),Primes de découverte payée à l'Etat (Tresor Public),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Bonuses (1415E2),Primes de production payée à l'Etat (Tresor Public),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Bonuses (1415E2),Primes de signature payée à l'Etat (Tresor Public),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Royalties (1415E1),Redevances de fréquence (ARTEC),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Royalties (1415E1),Redevances de pompage d’eau (ANDEA),4675735.67,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Royalties (1415E1),Redevances télécommunication (ARTEC),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Administrative fees for government services (1422E),Taxe de régulation (ARTEC),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Administrative fees for government services (1422E),Taxes administratives : Carte d’identité étrangère (Tresor Public),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Administrative fees for government services (1422E),Taxes administratives : Permis de conduire (Centre Immatriculation),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Administrative fees for government services (1422E),Taxes administratives : Permis de travail (Ministère de l'Intérieure),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES,4a2db351-0838-4df3-8095-17f837dff3de,other,Other taxes payable by natural resource companies (116E),En nature (Evaluation expert ou sur justificatifs),,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),041d57a4-1060-4a34-8c11-e863fde6136c,gas,Other taxes payable by natural resource companies (116E),Autres dépenses environnementales,4400000,XOF,Senegal,SEN,2019,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS ENVIRONNEMENTAUX),041d57a4-1060-4a34-8c11-e863fde6136c,mining,Other taxes payable by natural resource companies (116E),Autres dépenses environnementales,17022418,XOF,Senegal,SEN,2019,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,gas,Social security employer contributions (1212E),Dépenses sociales,1163493892,XOF,Senegal,SEN,2019,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,mining,Social security employer contributions (1212E),Dépenses sociales,2348875004,XOF,Senegal,SEN,2019,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,mining,Compulsory transfers to government (infrastructure and other) (1415E4),Paiements sociaux obligatoires,1616615353,XOF,Burkina Faso,BFA,2018,2018-01-01,"2018-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,mining,Compulsory transfers to government (infrastructure and other) (1415E4),Contribution au Fonds Minier de Développement Local (1%),450000000,XOF,Burkina Faso,BFA,2018,2018-01-01,"2018-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,mining,Compulsory transfers to government (infrastructure and other) (1415E4),Paiements sociaux obligatoires,1144562241,XOF,Burkina Faso,BFA,2019,2019-01-01,"2019-12-31"
AUTRES BÉNÉFICIAIRES (PAIEMENTS SOCIAUX),9d1b0d15-bfa6-4d39-ab9f-a7a10b8fb8ac,mining,Delivered/paid directly to government (1415E31),La contribution financière en matière d’eau (CFE).,2007363783,XOF,Burkina Faso,BFA,2020,2020-12-01,"2020-12-31"
BASRA OIL COMPANY,c9596b89-3537-4460-a7f4-4823869992f8,oil & gas,Delivered/paid to state-owned enterprise(s) (1415E32),Internal Service Payments,378764805,USD,Iraq,IRQ,2018,1/1/2018,"12/31/2018"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,mining,Taxes on property (113E),Property Rates,,GHS,Ghana,GHA,2017,2017-01-01,"2017-12-31"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,mining,Taxes on property (113E),Property Rates,,GHS,Ghana,GHA,2018,2018-01-01,"2018-12-31"
BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,4649e85a-fc13-423b-bc59-b9b407ff3d39,mining,Taxes on property (113E),Property Rates,42083,USD,Ghana,GHA,2019,2019-01-01,"2019-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,mining,Taxes on property (113E),Property Rates,434500,GHS,Ghana,GHA,2017,2017-01-01,"2017-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,mining,Taxes on property (113E),Property Rates,434500,GHS,Ghana,GHA,2018,2018-01-01,"2018-12-31"
BIRIM NORTH ASSEMBLY,e627ca0e-f991-4414-a117-616b5a4f21b4,mining,Taxes on property (113E),Property Rates,288082,USD,Ghana,GHA,2019,2019-01-01,"2019-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,mining,Emission and pollution taxes (114522E),Frais de prestation BUMIGEB,26481384,XOF,Burkina Faso,BFA,2017,2017-01-01,"2017-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,mining,Emission and pollution taxes (114522E),Frais de prestation BUMIGEB,9132004,XOF,Burkina Faso,BFA,2018,2018-01-01,"2018-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation BUMIGEB,12960835,XOF,Burkina Faso,BFA,2019,2019-01-01,"2019-12-31"
BUREAU DES MINES ET DE LA GÉOLOGIE DU BURKINA (BUMIGEB),94d62f49-f9b4-4b16-a90d-aa710ceb7559,mining,Delivered/paid to state-owned enterprise(s) (1415E32),Frais de prestation BUMIGEB,38183378,XOF,Burkina Faso,BFA,2020,2020-12-01,"2020-12-31"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,mining,Administrative fees for government services (1422E),Frais d’administration minière,13210950985,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,other,Administrative fees for government services (1422E),Frais d'instruction (BCMM),48331620,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,mining,Administrative fees for government services (1422E),Frais d’administration minière,10589401106,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
BUREAU DU CADASTRE MINIER DE MADAGASCAR,a5ebeb44-47c2-43a8-abd7-e8e3a3786441,other,Administrative fees for government services (1422E),Frais d'instruction (BCMM),413685440,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
BUREAU NATIONAL DES EVALUATIONS ENVIRONNEMENTALES (BUNEE),cfbc41b4-a3bd-4169-ae40-8fee37252e43,mining,Emission and pollution taxes (114522E),Frais de prestation BUNEE,31122488,XOF,Burkina Faso,BFA,2017,2017-01-01,"2017-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,mining,Customs and other import duties (1151E),Customs duties,186593512,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,mining,Customs and other import duties (1151E),VAT on imported materials and equipment,2062570610,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,mining,Customs and other import duties (1151E),Excise tax on imported goods,57045282,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,oil & gas,Customs and other import duties (1151E),Customs duties,4640306,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,oil & gas,Customs and other import duties (1151E),VAT on imported materials and equipment,11817340,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,oil & gas,Customs and other import duties (1151E),Excise tax on imported goods,2647,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,coal,Customs and other import duties (1151E),Customs duties,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,coal,Customs and other import duties (1151E),VAT on imported materials and equipment,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF CUSTOMS (BOC),343ea75c-b633-473d-8dbf-4561f7d33e48,coal,Customs and other import duties (1151E),Excise tax on imported goods,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,Excise taxes (1142E),Excise tax on minerals,3943143291,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate Income Tax,5937202070,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Foreign shareholder dividends,1.689681045E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Profit remittance to principal,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,Royalties (1415E1),Final Withholding tax - Royalties to claim owners,2.625908487E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Others,2.889776738E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Final Withholding tax - Improperly accumulated retained earnings tax (IAET),,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Output VAT,6187525637,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,Excise taxes (1142E),Excise tax on minerals,305765.5,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Corporate Income Tax,5266864759,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Foreign shareholder dividends,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Profit remittance to principal,3433279746,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,Royalties (1415E1),Final Withholding tax - Royalties to claim owners,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,"Ordinary taxes on income, profits and capital gains (1112E1)",Final Withholding tax - Others,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF INTERNAL REVENUE (BIR),630caf1c-952c-4ef4-aea7-f3c7e56b3879,oil & gas,"Extraordinary taxes on income, profits and capital gains (1112E2)",Final Withholding tax - Improperly accumulated retained earnings tax (IAET),8.547438944E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Licence fees (114521E),Local business tax,5.137908636E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Taxes on property (113E),Real property tax - Basic,1.928602127E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Taxes on property (113E),Real property tax - Special Education Fund (SEF),2.262729229E8,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Licence fees (114521E),Occupation fees,1.03686237E7,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Licence fees (114521E),Mayor's permit,1.980070393E7,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,mining,Other taxes payable by natural resource companies (116E),Community tax,213286.28,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Licence fees (114521E),Local business tax,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Taxes on property (113E),Real property tax - Basic,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Taxes on property (113E),Real property tax - Special Education Fund (SEF),,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Licence fees (114521E),Occupation fees,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Licence fees (114521E),Mayor's permit,4600,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,oil & gas,Other taxes payable by natural resource companies (116E),Community tax,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Licence fees (114521E),"Tax on sand, gravel and other quarry resources",,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Licence fees (114521E),Local business tax,8.067283862E7,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Taxes on property (113E),Real property tax - Basic,1072562.28,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Taxes on property (113E),Real property tax - Special Education Fund (SEF),1072562.15,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Licence fees (114521E),Occupation fees,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Licence fees (114521E),Mayor's permit,250000,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),90f5949f-510d-4fd4-a2fb-cc36e810860f,coal,Other taxes payable by natural resource companies (116E),Community tax,,PHP,Philippines,PHL,2018,2018-01-01,"2018-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE,2f0b7b70-cfa6-46e1-adb0-e35a432ff5e8,other,Social security employer contributions (1212E),CNAPS,8770350420,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE,2f0b7b70-cfa6-46e1-adb0-e35a432ff5e8,other,Social security employer contributions (1212E),CNAPS,8972278661,MGA,Madagascar,MDG,2018,1/1/2018,"12/31/2018"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,mining,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,1003931632,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,oil & gas,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,3006659003,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,other,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,542213741,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,oil & gas,Social security employer contributions (1212E),Cotisations à la charge de l’employeur,1.030142351E7,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,n/a,Social security employer contributions (1212E),Cotisation patronale CNPS,,USD,Chad,TCD,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE PRÉVOYANCE SOCIALE (CNPS),91c36680-76f4-423a-a622-30f8544b78a3,n/a,Social security employer contributions (1212E),Cotisation patronale CNPS,,USD,Chad,TCD,2018,2018-01-01,"2018-12-31"
CAISSE NATIONALE DE SÉCURITÉ SOCIALE (CNSS),57bb5fb4-7acf-4c5f-80f8-4236a705642f,other,Social security employer contributions (1212E),Cotisations sociales,1561220340,XOF,Togo,TGO,2017,2017-01-01,"2017-12-31"
CAISSE NATIONALE DE SÉCURITÉ SOCIALE (CNSS),57bb5fb4-7acf-4c5f-80f8-4236a705642f,mining,Social security employer contributions (1212E),Cotisations sociales,1604662476,XOF,Togo,TGO,2018,2018-01-01,"2018-12-31"
CAPAM,e5b11b3a-4644-46a2-baab-904c74732f52,mining,Royalties (1415E1),Prélèvement d'Or,,XAF,Cameroon,CMR,2017,2017-01-01,"2017-12-31"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),DPR lifting,553574292,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),Federation Domestic,5756436924,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),Federation Exports,2721004746,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),Federation Gas,1323517241,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),FIRS liftings,3143564119,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,Taxes on exports (1152E),Nigeria Export Supervision Fee,24111597,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),PSC in-kind Deductions,-4311349296,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
CENTRAL BANK OF NIGERIA,20d35921-cd56-4a0b-bdb0-76d4d8515732,oil & gas,From state-owned enterprises (1412E1),Third party financing,1002233432,USD,Nigeria,NGA,2017,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,other,Other taxes payable by natural resource companies (116E),Autres impôts sectoriels (nature et montant indiqués en annexe),482899500,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,other,Taxes on property (113E),Centime additionnelle à l’IFPB,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),030c8b44-6a28-4ee2-9af1-87d5abc7f23a,other,Licence fees (114521E),Droits d’entrée et redevances pour usage infrastructures : Autres droits d'entrée et redevances pour usage infrastructures,,MGA,Madagascar,MDG,2017,1/1/2017,"12/31/2017"
